time,drone_x,drone_y,drone_z,target_x,target_y,target_z,error_x,error_y,error_z,position_error,pixel_x,pixel_y,target_radius_px,image_center_x,image_center_y,pixel_error_x,pixel_error_y,vx_command,vz_command,yaw_rate_command,commanded_yaw,tracking_state
64.82478713989258,1.4847038058367843,0.9098026160507465,0.9413658346394521,1.03125,1.9375,1.0,-0.4534538058367843,1.0276973839492536,0.058634165360547885,1.124820088881565,155.2611538406885,114.86834106750581,5.268354788315735,160.0,120.0,-4.738846159311493,-5.13165893249419,0.7,-0.0007556541912781346,-0.0026981980199242317,1.906534099278832,TRACKING
64.9286458492279,1.4804857388166053,0.9227711749675938,0.9411164576609486,1.03125,1.90625,1.0,-0.4492357388166053,0.9834788250324062,0.058883542339051353,1.082825295177213,154.62004449107644,114.67354034622252,5.489843205293106,160.0,120.0,-5.379955508923558,-5.326459653777476,0.7,-0.0006045233530225078,-0.0021585584159393855,1.906489129311833,TRACKING
65.01957154273987,1.4762416908665528,0.9357767380371094,0.9408676562322026,1.03125,1.875,1.0,-0.44499169086655277,0.9392232619628906,0.05913234376779741,1.0409873077189555,153.435722400645,114.64741616950265,5.753789390317655,160.0,120.0,-6.564277599354995,-5.352583830497352,0.7,-0.0004836186824180062,-0.0017268467327515085,1.9064531533382336,TRACKING
65.11710548400879,1.471939738709556,0.9488263502518168,0.9406187154035754,1.03125,1.84375,1.0,-0.4406897387095561,0.8949236497481832,0.059381284596424555,0.9993107232702084,152.05821956041925,114.36248806693942,5.9612644447633,160.0,120.0,-7.941780439580754,-5.63751193306058,0.7,-0.00038689494593440506,-0.0013814773862012067,1.9064243725593544,TRACKING
65.2227578163147,1.4675917454517537,0.9619483850703918,0.9403657435492777,1.03125,1.8125,1.0,-0.43634174545175375,0.8505516149296082,0.05963425645072229,0.9578039533357952,150.9003427142725,114.06061724351062,6.230866467648391,160.0,120.0,-9.099657285727488,-5.93938275648938,0.7,-0.00030951595674752404,-0.0011051819089609655,1.9064013479362512,TRACKING
65.33565497398376,1.463228583127835,0.9751443048691077,0.9401084432535675,1.03125,1.78125,1.0,-0.4319785831278351,0.8061056951308923,0.05989155674643254,0.9165145315667952,149.71022276427715,113.8644012082819,6.537315558593342,160.0,120.0,-10.289777235722852,-6.135598791718095,0.7,-0.00024761276539801924,0.18896224447191784,1.910338061362749,TRACKING
65.44243168830872,1.458832231341199,0.9884118383106809,0.939846279881928,1.03125,1.75,1.0,-0.427582231341199,0.7615881616893191,0.06015372011807196,0.8754779052769284,148.06164479678014,113.56186078538323,6.914810780962869,160.0,120.0,-11.938355203219857,-6.438139214616768,0.7,-0.00019809021231841542,0.20473805785823043,1.914603437568129,TRACKING
65.54996967315674,1.4543698872824677,1.001772713298368,0.9395787213795533,1.03125,1.71875,1.0,-0.42311988728246774,0.716977286701632,0.06042127862044666,0.8347080924311756,146.1150691179071,113.01520951049909,7.321873625896739,160.0,120.0,-13.884930882092902,-6.984790489500909,0.6877872979731652,-0.00015847216985473235,0.22656606676903673,1.9193235639591508,TRACKING
65.65575432777405,1.4498622210253893,1.0152468647683786,0.9393207890918308,1.03125,1.6875,1.0,-0.4186122210253893,0.6722531352316214,0.06067921090816919,0.7942559008638161,144.37252365588768,112.70761224078437,7.703510545202631,160.0,120.0,-15.627476344112324,-7.292387759215629,0.6663097154188561,0.07996794781950121,0.24464391167419672,1.9244203121190298,TRACKING
65.74829125404358,1.4453472211603793,1.028834557586235,0.9390926367474125,1.03125,1.65625,1.0,-0.4140972211603793,0.627415442413765,0.0609073632525875,0.7542124056593018,142.63960970616097,112.35180128902937,8.225462320079952,160.0,120.0,-17.360390293839032,-7.648198710970632,0.6307689900873821,0.07456703732165776,0.2628492134860679,1.92989633739999,TRACKING
